640 24
knows tensor(1.0033, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2357, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8068, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.7844, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3088, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1218, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8872, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4360, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.5309, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8893, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4407, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9942, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0601, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8078, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1203, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0340, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1484, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1158, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5311, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6722, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0535, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4557, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0277, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0036, device='cuda:0', grad_fn=<SelectBackward>)
indonesian tensor(0.5385, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3006, device='cuda:0', grad_fn=<SelectBackward>) tensor(-2.1320, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2589, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.0982, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.3385, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6495, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7244, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1603, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.5732, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.7243, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2275, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8873, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5769, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.9685, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5170, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8182, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3158, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3085, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8672, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3351, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0094, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6980, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6765, device='cuda:0', grad_fn=<SelectBackward>)
frenz tensor(0.3990, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1940, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6234, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0326, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8075, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3329, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0449, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3020, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1384, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6811, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.9986, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2258, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7113, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7420, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0355, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6128, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7725, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.2210, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0908, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2939, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1648, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9131, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9204, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8224, device='cuda:0', grad_fn=<SelectBackward>)
moses tensor(0.7096, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4677, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8371, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2066, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3325, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1133, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.6038, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1108, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5644, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5860, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0239, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0761, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0963, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4681, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0601, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.9864, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9038, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1254, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2188, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0277, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3148, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6128, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9116, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0747, device='cuda:0', grad_fn=<SelectBackward>)
yr2 tensor(1.3797, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9883, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9829, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0294, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4231, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.1015, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1681, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8231, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.6736, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.6946, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0819, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8147, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2376, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4972, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4142, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9055, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2243, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1851, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4530, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5203, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3646, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.6278, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7876, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1945, device='cuda:0', grad_fn=<SelectBackward>)
expensive tensor(1.1382, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1469, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.7723, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0076, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6443, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7449, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0330, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4425, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3161, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7430, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2666, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.7510, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7377, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3169, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2164, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5534, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8529, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4330, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1391, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6540, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.5712, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2395, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0592, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7660, device='cuda:0', grad_fn=<SelectBackward>)
lib tensor(2.8109, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.1190, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.5388, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5241, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3025, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.9982, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2733, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3164, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8620, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6359, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3521, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4581, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2178, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6254, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0239, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1776, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1991, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1219, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5245, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3263, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.7016, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8610, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4715, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1860, device='cuda:0', grad_fn=<SelectBackward>)
really tensor(0.2770, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4666, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8631, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0381, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3673, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4177, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7592, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5049, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6306, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8112, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1989, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0126, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4810, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0005, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.9381, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1603, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1482, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.3908, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6615, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3601, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2807, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8353, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5055, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.3751, device='cuda:0', grad_fn=<SelectBackward>)
back tensor(0.0717, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0709, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3044, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0207, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0225, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5041, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3517, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1034, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.2462, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4687, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.8319, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6836, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.4841, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6743, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1024, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.4684, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5253, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1733, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2640, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0054, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5198, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8912, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.3550, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3524, device='cuda:0', grad_fn=<SelectBackward>)
pgp tensor(0.2260, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2186, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9977, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3599, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.1580, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3962, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1923, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0271, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4999, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0077, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7265, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2883, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8451, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7180, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0307, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5914, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5631, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4478, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6056, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.6298, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.4251, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1963, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5018, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0108, device='cuda:0', grad_fn=<SelectBackward>)
cents tensor(1.8770, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2563, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4430, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8839, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4887, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2066, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6614, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1407, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0449, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1712, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5082, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3904, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3991, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4486, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4042, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1683, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0420, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3694, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8401, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3309, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4879, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7244, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7137, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4337, device='cuda:0', grad_fn=<SelectBackward>)
before tensor(-0.0532, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8790, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2562, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2143, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3924, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8372, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5100, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8655, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.3298, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8270, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3108, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2190, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5711, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.4428, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3075, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3396, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3744, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4340, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2346, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5701, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.3207, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1307, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2179, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4976, device='cuda:0', grad_fn=<SelectBackward>)
find tensor(-0.3375, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2357, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.7293, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2703, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.4958, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.5977, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4032, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1813, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1465, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1141, device='cuda:0', grad_fn=<SelectBackward>) tensor(-2.1347, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.1142, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5410, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.6567, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1843, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9965, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3011, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7646, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3755, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8427, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1660, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.5504, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1349, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8030, device='cuda:0', grad_fn=<SelectBackward>)
unless tensor(1.1156, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1586, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3616, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3153, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2385, device='cuda:0', grad_fn=<SelectBackward>) tensor(-2.2255, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6871, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5650, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7028, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4525, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9375, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.7838, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3614, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1466, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.9121, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1897, device='cuda:0', grad_fn=<SelectBackward>) tensor(-3.2701, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5023, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.8274, device='cuda:0', grad_fn=<SelectBackward>) tensor(-2.5288, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4777, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9990, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6557, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4641, device='cuda:0', grad_fn=<SelectBackward>)
although tensor(-0.4596, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1542, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2625, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0041, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0574, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.5852, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6512, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9748, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.7640, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.4736, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2934, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.6369, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.4017, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5455, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7458, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6769, device='cuda:0', grad_fn=<SelectBackward>) tensor(2.8486, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0591, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.1189, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.4141, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1516, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5439, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.5375, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2652, device='cuda:0', grad_fn=<SelectBackward>)
lot tensor(0.7852, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9746, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2919, device='cuda:0', grad_fn=<SelectBackward>) tensor(-2.8437, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.2452, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.1719, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5608, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.3978, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7320, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9774, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3793, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9180, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0175, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.1512, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.8763, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.7817, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0319, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.2726, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6350, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6265, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5114, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.8602, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5054, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.1736, device='cuda:0', grad_fn=<SelectBackward>)
which tensor(-1.5335, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.2582, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.3579, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.4242, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.9890, device='cuda:0', grad_fn=<SelectBackward>) tensor(-2.6508, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.5569, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.6243, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.4256, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.1398, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.0217, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5018, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7508, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.0511, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6964, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6272, device='cuda:0', grad_fn=<SelectBackward>) tensor(1.0569, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.7684, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.2890, device='cuda:0', grad_fn=<SelectBackward>) tensor(0.5364, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.9125, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.6558, device='cuda:0', grad_fn=<SelectBackward>) tensor(-1.3070, device='cuda:0', grad_fn=<SelectBackward>) tensor(-0.0531, device='cuda:0', grad_fn=<SelectBackward>)
